Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144576,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.17,0.23,0.16,0.47,0.09
MTR.0.95,1732144576,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.89,1.98,1.46,2.47,0.24
MTR.0.95,1732144576,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.48,2.55,2.48,2.62,0.05
MTR.0.95,1732144576,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.56,2.64,2.56,2.81,0.07
MTR.0.95,1732144576,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.68,8.89,8.68,9.22,0.22
MTR.0.95,1732144576,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,8.76,9.24,8.76,9.86,0.40
MTR.0.95,1732144576,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,8.36,8.74,8.36,9.39,0.35
MTR.0.95,1732144576,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,8.93,13.59,8.93,32.11,8.18
MTR.0.95,1732144576,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.65,14.34,9.11,58.22,15.43
